<Session>
Acquisition 1 2016-06-20 11:58:50
<Group>
Detector1
2
451		451	
D1 250-700:250-700	T636020166821882138	D1 250-700:250-700 [COR]	T636020166821882140
X	Y	X	Y
250	64.20807	250	47555.68
251	90.2124	251	60693.4258
252	106.21521	252	65814.67
253	118.217285	253	66139.39
254	65.20825	254	33291.4453
255	5.19866943	255	2399.075
256	64.20807	256	27480.29
257	101.214294	257	39671.9961
258	127.218872	258	46215.4141
259	9.19928	259	3055.72217
260	19.2008057	260	5913.5083
261	52.2061157	261	14932.1016
262	99.21399	262	26328.1055
263	96.21344	263	23772.9844
264	63.2078857	264	14531.0566
265	112.216248	265	24103.96
266	41.2043457	266	8311.651
267	74.20972	267	14017.7852
268	83.21124	268	14654.0674
269	10.1994629	269	1686.21472
270	81.21088	270	12669.6465
271	124.218323	271	18030.7852
272	70.2090454	272	9752.879
273	-8.803467	273	-1154.45435
274	24.2016	274	2998.944
275	91.2125854	275	10579.709
276	67.20856	276	7455.89844
277	69.20892	277	7261.922
278	149.222839	278	14770.08
279	40.2041626	279	3790.87964
280	11.199585	280	1012.25592
281	69.20892	281	5930.595
282	131.2196	282	10846.542
283	17.2005	283	1369.37854
284	118.217285	284	8956.993
285	31.2026978	285	2284.15552
286	61.20758	286	4286.23828
287	-8.803467	287	-587.512
288	175.227661	288	11271.833
289	114.216553	289	7067.278
290	44.2047729	290	2653.01587
291	102.214478	291	5895.46436
292	163.2254	292	9201.68
293	194.231262	293	10522.3936
294	207.233765	294	11007.0928
295	256.243469	295	13056.8477
296	297.252	296	14829.6143
297	415.278381	297	20118.3555
298	674.3461	298	31811.74
299	811.387268	299	37101.65
300	963.437439	300	42837.2852
301	1072.47632	301	46800.2656
302	1396.60571	302	59455.21
303	1733.7627	303	69881.75
304	1823.80835	304	69416.3047
305	2360.11426	305	85121.8047
306	2651.30469	306	92352.03
307	3015.56641	307	98211.65
308	3601.04272	308	111521.07
309	4150.55225	309	122571.43
310	4843.28027	310	139697.422
311	5646.244	311	149877.469
312	6102.85	312	151697.188
313	7290.62061	313	170125.828
314	8378.489	314	185739.578
315	9457.576	315	194645.063
316	11134.28	316	210864.6
317	12457.6	317	219960.5
318	13761.2109	318	224658.609
319	15550.7207	319	233684.875
320	17829.6621	320	249771.813
321	19335.4766	321	251843.609
322	21384.1133	322	257938.3
323	23775.25	323	269885.6
324	25793.5352	324	275888.156
325	28285.3516	325	284594.7
326	30693.8789	326	293813.125
327	34091.332	327	302267.469
328	38049.3828	328	309091.4
329	39994.8	329	309317.1
330	43932.3047	330	321647.9
331	47166.1172	331	326124.438
332	51649.8828	332	339414.781
333	56615.0977	333	350317.6
334	60167.88	334	356044.344
335	63933.8945	335	357364.531
336	71871.15	336	376600.625
337	74085.57	337	377710.938
338	79050.77	338	390091.4
339	83734.09	339	391645.469
340	88332.22	340	396844.625
341	92463.87	341	401403.438
342	99034.48	342	414765.469
343	103164.773	343	414923.656
344	108037.328	344	419209.938
345	114219.125	345	428641.469
346	120788.695	346	441884.438
347	125615.906	347	444145.281
348	131834.891	348	448339.8
349	136483.656	349	450152.375
350	142855.109	350	458268.5
351	150269.391	351	464521.438
