<Session>
Acquisition 1 2016-08-24 11:44:18
<Group>
Detector1
2
701		701	
D1 370:300-650	T636070406482207223	D1 370:300-650 [COR]	T636070406482207225
X	Y	X	Y
300	17.60083	300	84.80176
300.5	40.104126	300.5	193.188187
301	60.6071777	301	292.793335
301.5	118.11615	301.5	569.3053
302	34.10321	302	164.602219
302.5	47.6052246	302.5	229.506317
303	-26.4052124	303	-127.26506
303.5	64.60773	303.5	311.451019
304	-0.401672363	304	-1.93539345
304.5	55.1063232	304.5	265.56662
305	4.098938	305	19.7499046
305.5	59.1069336	305.5	284.689575
306	48.1052856	306	231.612427
306.5	70.10858	306.5	337.594177
307	21.1013184	307	101.567482
307.5	47.6052246	307.5	229.284637
308	86.611145	308	417.115051
308.5	37.1036377	308.5	178.629318
309	40.104126	309	193.16951
309.5	23.1016235	309.5	111.27076
310	70.10858	310	337.5814
310.5	37.1036377	310.5	178.762863
311	41.60431	311	200.255844
311.5	48.1052856	311.5	231.593933
312	78.6099243	312	378.554565
312.5	103.11377	312.5	496.6597
313	47.1051025	313	226.825409
313.5	31.6028442	313.5	152.073257
314	68.10828	314	327.597656
314.5	38.60388	314.5	185.7436
315	64.107666	315	308.429871
315.5	43.1045532	315.5	207.30394
316	72.60895	316	349.250031
316.5	1.09851074	316.5	5.28434
317	28.102356	317	135.154022
317.5	71.1087646	317.5	342.2954
318	31.1027832	318	149.704
318.5	13.10022	318.5	63.04026
319	40.104126	319	192.965332
319.5	29.6026	319.5	142.300613
320	95.11249	320	457.486664
320.5	32.6030273	320.5	157.155777
321	59.6069946	321	286.635925
321.5	44.1046753	321.5	212.691711
322	43.1045532	322	207.851227
322.5	102.613647	322.5	494.63092
323	43.1045532	323	207.8355
323.5	24.6018677	323.5	118.528671
324	-23.4047852	324	-112.695015
324.5	27.1022339	324.5	130.476471
325	7.59942627	325	36.602
325.5	55.1063232	325.5	265.210083
326	66.60803	326	320.546844
326.5	0.09838867	326.5	0.473654062
327	42.6044922	327	205.114853
327.5	109.114685	327.5	525.3653
328	49.1054077	328	236.502167
328.5	27.1022339	328.5	130.4907
329	24.1018066	329	116.062408
329.5	48.6053467	329.5	234.112427
330	-40.9071045	330	-196.943771
330.5	24.6018677	330.5	118.819115
331	97.11279	331	468.0737
331.5	70.10858	331.5	337.7643
332	12.1000977	332	58.29551
332.5	20.6012573	332.5	99.43425
333	75.109375	333	362.116821
333.5	27.1022339	333.5	130.517563
334	-1.40179443	334	-6.748678
334.5	63.607605	334.5	306.1319
335	68.60834	335	330.3936
335.5	80.11011	335.5	385.8177
336	37.60376	336	181.0515
336.5	49.1054077	336.5	236.22345
337	56.6065674	337	272.102661
337.5	35.6034546	337.5	171.238739
338	40.104126	338	192.95723
338.5	69.60852	338.5	334.875519
339	78.6099243	339	378.440125
339.5	67.1081543	339.5	322.964478
340	52.105896	340	250.798325
340.5	59.6069946	340.5	286.964355
341	52.605957	341	253.405151
341.5	34.10321	341.5	164.235947
342	63.607605	342	306.560242
342.5	46.60504	342.5	224.509827
343	30.1026611	343	145.574966
343.5	12.1000977	343.5	58.3445168
344	51.6057739	344	248.772171
344.5	85.61096	344.5	412.842438
345	33.60315	345	161.979385
345.5	97.612854	345.5	470.610443
346	38.10382	346	183.8527
346.5	31.1027832	346.5	150.213928
347	63.607605	347	306.940674
347.5	127.617676	347.5	616.0386
348	33.10309	348	159.85643
348.5	19.1010742	348.5	92.25011
349	49.1054077	349	236.998688
349.5	32.1029053	349.5	154.98735
350	69.60852	350	335.9195
350.5	41.104248	350.5	198.405029
351	61.10724	351	295.048859
351.5	43.6046143	351.5	210.435028
352	54.1062	352	261.094635
352.5	49.60553	352.5	239.327881
353	32.6030273	353	157.30188
353.5	58.6068726	353.5	282.786835
354	33.60315	354	162.170868
354.5	44.6047363	354.5	215.158417
355	42.10437	355	203.156418
355.5	65.60791	355.5	316.88385
356	46.10498	356	222.78389
356.5	39.6040039	356.5	191.450348
357	59.6069946	357	288.0039
357.5	61.10724	357.5	295.341
358	36.6035767	358	177.013077
358.5	41.104248	358.5	198.678436
359	83.61066	359	404.1121
359.5	77.10968	359.5	372.83728
360	71.1087646	360	343.732117
360.5	56.1064453	360.5	271.27652
361	69.60852	361	336.6035
361.5	61.10724	361.5	295.484161
362	58.10675	362	281.012054
362.5	42.10437	362.5	203.901779
363	94.6123657	363	457.820557
363.5	101.613525	363.5	491.522278
364	93.61224	364	452.67746
364.5	91.11182	364.5	440.84082
365	182.627014	365	883.6484
365.5	395.168823	365.5	1911.53271
366	1019.34363	366	4928.53955
366.5	2724.71851	366.5	13177.4365
367	6586.347	367	31851.918
367.5	13066.9688	367.5	63209.8633
368	23955.207	368	115918.039
368.5	32880.52	368.5	159130
369	40821.42	369	197697.1
369.5	42804.71	369.5	207847.938
370	38608.6133	370	187307.9
370.5	30187.2168	370.5	146388.141
371	20062.5723	371	97161.29
371.5	11533.4883	371.5	55738.4844
372	5227.054	372	25289.61
372.5	1851.698	372.5	8959.0625
373	583.7134	373	2826.002
373.5	174.625671	373.5	845.019043
374	158.1228	374	765.374268
374.5	94.1123047	374.5	455.727631
375	129.117981	375	627.5114
375.5	148.621216	375.5	722.2112
376	57.10663	376	276.633667
376.5	73.60913	376.5	356.676819
377	53.60608	377	259.91684
377.5	36.6035767	377.5	177.330811
378	16.600708	378	80.42804
378.5	60.6071777	378.5	293.631775
379	34.10321	379	165.412384
379.5	27.1022339	379.5	131.361908
380	71.6088257	380	346.842133
380.5	57.10663	380.5	276.631317
381	17.60083	381	85.26051
381.5	13.10022	381.5	63.46144
382	54.1062	382	262.298523
382.5	35.1033936	382.5	170.177277
383	50.10559	383	243.074677
383.5	-1.40179443	383.5	-6.794419
384	63.1075439	384	305.843842
384.5	1.59857178	384.5	7.74570131
385	34.10321	385	165.235611
385.5	29.102478	385.5	140.97171
386	13.6002808	386	65.90476
386.5	99.61316	386.5	483.15625
387	65.10785	387	315.582123
387.5	32.1029053	387.5	155.723373
388	104.113892	388	505.093048
388.5	57.60669	388.5	279.493927
389	60.1070557	389	291.710266
389.5	56.6065674	389.5	274.889221
390	12.6001587	390	61.1816177
390.5	81.11029	390.5	393.701019
391	73.60913	391	357.097717
391.5	68.60834	391.5	332.907928
392	-1.40179443	392	-6.80287075
392.5	-30.9058228	392.5	-149.895081
393	6.099243	393	29.5861931
393.5	56.1064453	393.5	272.214
394	72.10889	394	349.581573
394.5	48.6053467	394.5	235.327881
395	53.1060181	395	258.917175
395.5	36.6035767	395.5	177.923721
396	21.1013184	396	102.515152
396.5	-13.9035034	396.5	-67.54277
397	51.1057129	397	246.068909
397.5	3.098816	397.5	14.802618
398	24.1018066	398	116.199
398.5	30.6027222	398.5	148.1519
399	19.1010742	399	92.6385956
399.5	-21.404541	399.5	-103.939857
400	32.6030273	400	158.367691
400.5	32.1029053	400.5	156.041428
401	37.1036377	401	180.141464
401.5	43.6046143	401.5	212.25679
